,sunshine,global_radiation,cloud_cover
12018,0.38746357460133357,-0.7181897370978086,-1.0974056159583405
14037,0.8839918093771955,1.454895540109286,-0.13141756361883955
10605,-0.506287247995218,-0.9546394304726739,0.35157646255091085
11519,0.9088182211159885,1.4098575032759781,-0.13141756361883955
13857,-0.6552457184279764,-1.0334559949309623,0.35157646255091085
11153,-0.45663442451763175,0.38524216531822897,0.35157646255091085
13362,1.8770482789289193,1.8377188531924011,-1.0974056159583405
2699,-0.13389107191332153,0.632951367901421,0.8345704887206613
3402,1.7032633967573674,1.5674906321925552,-0.13141756361883955
6569,0.4122899863401266,-0.8082658107644239,0.35157646255091085
8423,-1.0276418945098729,-1.1122725593892506,1.3175645148904118
1068,-0.9035098358159074,-1.1010130501809237,0.35157646255091085
5733,0.21367869242978188,0.22760903640165217,-0.13141756361883955
4862,-0.9779890710322867,-0.3804044608480012,1.3175645148904118
3143,0.9584710445935745,1.2071863375260936,-0.61441158978859
2470,-0.7048985419055627,-0.6055946450145395,0.8345704887206613
11858,-0.28284954234608,0.5991728402764404,0.8345704887206613
14616,-1.077294717987459,-1.191089123847539,1.3175645148904118
10078,1.554304926324609,1.612528669025863,-1.5803996421280908
553,-0.9283362475547006,-0.12143574905648218,1.3175645148904118
8537,0.4371163980789196,1.027034190192863,0.8345704887206613
4982,-0.9283362475547006,-0.36914495163967426,0.35157646255091085
13225,1.08260310328754,0.5203562758181519,-1.5803996421280908
5980,-1.0524683062486662,-0.3804044608480012,1.3175645148904118
11984,-0.08423824843573531,-0.5155185713479241,-0.61441158978859
2766,0.6853805154668505,1.162148300692786,-0.13141756361883955
9782,-1.0524683062486662,-0.93212041205602,1.3175645148904118
3038,0.3129843393849541,0.7455464599846903,-1.0974056159583405
11222,-0.6552457184279764,-0.4254424976813089,0.35157646255091085
4122,1.3805200441530574,1.2184458467344206,-0.61441158978859
14271,-1.077294717987459,-1.1347915778059046,0.8345704887206613
6624,-1.077294717987459,-1.0334559949309623,0.35157646255091085
5364,-0.3821551893012525,-0.07639771222317451,0.35157646255091085
8331,0.18885228069098867,-0.40292347926465505,-0.13141756361883955
12054,0.4867692215565058,-0.7857467923477701,-2.063393668297841
3315,-1.077294717987459,-1.1347915778059046,0.8345704887206613
13371,-0.6800721301667696,0.0024188522351138884,1.3175645148904118
9609,-1.077294717987459,-0.5830756265978857,0.8345704887206613
8478,-0.8290306005995282,-0.538037589764578,1.3175645148904118
11762,-1.077294717987459,-0.8420443383894047,1.3175645148904118
11359,-0.5559400714728041,-0.8195253199727509,0.8345704887206613
7899,0.9336446328547815,1.0833317362344976,-0.13141756361883955
420,0.2881579276461611,-0.3015878963897128,-0.61441158978859
11890,0.8839918093771955,1.3535599572343435,-0.61441158978859
14769,0.5115956332952991,1.2071863375260936,-0.13141756361883955
2995,-1.0524683062486662,-0.797006301556097,0.35157646255091085
5632,1.057776691548747,1.5562311229842283,0.8345704887206613
1496,-1.0524683062486662,-1.07849403176427,0.35157646255091085
1047,0.21367869242978188,-0.6506326818478472,-0.61441158978859
12019,-1.077294717987459,-1.1685701054308852,-0.13141756361883955
9775,-1.077294717987459,-0.93212041205602,1.3175645148904118
856,-0.9035098358159074,-0.20025231351477057,0.35157646255091085
11992,-0.3573287775624594,-0.7069302278894817,-0.61441158978859
6861,-1.0524683062486662,-0.9433799212643469,0.35157646255091085
8390,-1.077294717987459,-1.202348633055866,0.35157646255091085
